order_item_id,order_id,product_id,Discount (%),final_price
1719,719,6eb3c1f2-9,15,359.1
1720,720,17546bcb-2,10,218.75
1721,721,bb5744d0-b,25,134.94
1722,722,f254b403-8,5,90.96
1723,723,842dd0ce-5,10,358.56
1724,724,8300126f-c,0,447.35
1725,725,2a4a8474-e,5,457.75
1726,726,524bb820-b,15,95.79
1727,727,d9daf14f-5,50,233.29
1728,728,68912f50-f,5,35.94
1729,729,95991863-9,0,197.76
1730,730,fb79fc41-8,30,216.23
1731,731,203a42f4-5,0,169.15
1732,732,c42c9409-d,30,154.69
1733,733,0c0daeec-a,5,207.65
1734,734,84d390d3-6,20,207.54
1735,735,118c14a6-4,5,350.86
1736,736,1a38d99a-4,50,212.41
1737,737,f5f63eca-8,20,341.46
1738,738,ef1c4943-2,20,40.71
1739,739,b2240a4c-f,20,290.08
1740,740,5284add4-d,25,112.91
1741,741,9150cb0b-4,50,24.09
1742,742,13ac4c2d-9,20,110.91
1743,743,6acf0b33-c,25,205.67
1744,744,d13af207-3,30,229.27
1745,745,6087024c-4,15,405.54
1746,746,4361fa36-a,50,106.98
1747,747,cb7f85a2-c,20,244.73
1748,748,d1231bbf-f,10,98.79
1749,749,ac5c0b1b-5,0,42.93
1750,750,e3fbbb68-6,25,290.77
1751,751,1b1beeb3-3,30,45.28
1752,752,e2579884-9,15,46.75
1753,753,7c632a2e-c,10,235.22
1754,754,3fffb302-7,10,373.99
1755,755,0d81cb5b-8,25,218.62
1756,756,887204fc-0,5,53.58
1757,757,166a45a2-c,5,60.76
1758,758,567355fa-3,0,246.62
1759,759,2d4ef699-f,5,58.62
1760,760,5e93104b-a,15,369.33
1761,761,00fcb9c0-8,10,315.7
1762,762,ec4cfda5-5,10,124.03
1763,763,cc021b5e-8,5,17.8
1764,764,10e8a4f7-b,5,434.36
1765,765,2c91e42a-6,0,233.57
1766,766,5978f0ff-1,25,102.72
1767,767,7e336240-1,25,330.45
1768,768,e526dc06-e,5,254.59
1769,769,6d1515e6-3,25,60.43
1770,770,22678cd9-e,0,417.36
1771,771,9aaae28d-d,10,265.07
1772,772,6cfb4a90-6,20,300
1773,773,fa76eccc-7,25,45.47
1774,774,c0d8e8ab-4,10,192.83
1775,775,84b8e40f-6,50,65.54
1776,776,a123f1a2-e,10,355.87
1777,777,bc32e509-c,25,357.75
1778,778,cacf1f1e-3,50,157.17
1779,779,0c58c336-9,20,186.01
1780,780,5c0ef37f-2,20,245.29
1781,781,a4399143-2,30,190.22
1782,782,7ba3966b-5,30,254.46
1783,783,e1224f77-9,50,152.16
1784,784,4f25c1c1-a,10,362.88
1785,785,30571c6b-a,30,222.06
1786,786,e7b4c53e-1,50,162.81
1787,787,ad74ed86-b,5,421.74
1788,788,7fdb1426-8,5,99.9
1789,789,26488257-8,20,76.09
1790,790,0ab77e86-e,20,184.89
1791,791,9d8e1e52-1,50,44.96
1792,792,1d77c7af-3,50,146.6
1793,793,4116b831-2,30,119.9
1794,794,f0ed22c9-3,5,452.74
1795,795,b82fe130-6,30,226.69
1796,796,1f12847c-d,30,301.69
1797,797,53b4de6e-9,15,63.27
1798,798,dc45d710-7,0,390.11
1799,799,abd19d27-0,25,233.66
1800,800,b709f015-d,10,122.55
1801,801,1856f48e-9,5,276.04
1802,802,30c6766f-3,50,232.69
1803,803,e5167a38-0,0,98.93
1804,804,39394899-d,10,421.38
1805,805,c5b6f5f8-7,20,117.54
1806,806,047680b7-4,5,457.16
1807,807,962ce4b9-9,50,25.91
1808,808,38515136-8,30,154.89
1809,809,f8a7b3cb-a,20,31.98
1810,810,1cb6afbc-4,15,186.67
1811,811,326dc1f5-9,25,115.26
1812,812,2c0caa2e-4,25,295.17
1813,813,bade74aa-4,20,21.99
1814,814,e797ba11-c,5,265.32
1815,815,9a56685d-c,20,61.96
1816,816,8dff29eb-7,10,203.84
1817,817,0a39406a-e,0,111.14
1818,818,21918b6b-3,50,161.82
1819,819,52f65655-f,20,188.6
1820,820,cad3fdda-e,5,38.09
1821,821,183ca096-f,20,303.26
1822,822,6b5e75a3-9,5,24.02
1823,823,3ed75263-6,20,272.14
1824,824,284503ec-c,5,9.85
1825,825,41e93c18-6,30,234
1826,826,e8883132-5,15,136.11
1827,827,3a7449b5-2,25,167.26
1828,828,a9f02f8c-1,10,297.68
1829,829,620721a3-e,25,259.1
1830,830,0dc1a84f-d,15,343.56
1831,831,d332a849-4,10,295.6
1832,832,60fcaed7-7,5,145.2
1833,833,a0441877-3,10,318.56
1834,834,cc8b1c23-2,10,136.4
1835,835,f2c895cb-2,50,206.46
1836,836,598596a4-7,10,293.87
1837,837,86885061-1,25,148.84
1838,838,9bf78c9a-3,10,119.08
1839,839,e54a25c2-4,50,179.73
1840,840,cf29c7a3-8,25,349.77
1841,841,c6347235-0,25,276.47
1842,842,3c9a3ef2-d,20,299.53
1843,843,1f31c5f9-6,50,204.23
1844,844,95199ded-8,0,252.68
1845,845,9463ea85-8,50,151.36
1846,846,4efbd6fd-1,25,251.48
1847,847,fb219753-e,20,202.44
1848,848,d1391498-e,50,241.2
1849,849,c95968a6-3,10,346
1850,850,63955182-b,30,238.3
1851,851,c9b146c9-5,10,291.11
1852,852,a1878150-1,30,346.75
1853,853,fde754b4-1,0,422.7
1854,854,090337cd-a,30,128.14
1855,855,ac287cf7-1,50,219.84
1856,856,18c52147-6,30,28.6
1857,857,75aef9df-6,50,66
1858,858,cc0cd40a-a,0,264.43
1859,859,2cfa9ec7-0,30,106.84
1860,860,f9ab318b-7,0,435.67
1861,861,9a5add4e-2,0,458.34
1862,862,a5155b7e-c,5,191.24
1863,863,c8124e78-4,30,155.07
1864,864,5c0b6596-f,10,427.95
1865,865,aaf35eae-2,15,249.76
1866,866,25cd002f-e,25,275.45
1867,867,86dccec4-a,25,67.44
1868,868,25c1502c-f,10,380.62
1869,869,e0d5b83a-3,50,138.47
1870,870,788e7cc6-6,25,306.21
1871,871,33036bf9-b,5,139.14
1872,872,1518f397-4,10,350.63
1873,873,0faf569e-1,30,191.53
1874,874,ae145df8-8,10,335.93
1875,875,1a48d1a4-7,30,84.17
1876,876,1eda0f3c-9,0,195.46
1877,877,075c7e1a-a,5,18.04
1878,878,a526d0bf-9,50,62.16
1879,879,979b12da-c,10,210.56
1880,880,6a9280ea-2,10,262.24
1881,881,87c9f24f-8,5,103.42
1882,882,5655eb89-5,20,161.14
1883,883,d767d45d-a,15,110.06
1884,884,e8d4ff23-6,20,380.47
1885,885,b8375129-c,30,329.98
1886,886,8a2d7d67-b,10,251.16
1887,887,f2dc543b-9,30,261.41
1888,888,fa44d09d-5,10,80.79
1889,889,b7a796cd-a,20,82.01
1890,890,dcb6da7a-7,10,222.18
1891,891,cec7eb10-1,5,154.99
1892,892,e716451f-f,30,155.06
1893,893,7ef9e09f-b,5,391.22
1894,894,602bb15e-4,0,466.18
1895,895,c534d5aa-5,50,223.25
1896,896,bfc775a1-a,5,246.39
1897,897,2fd1ffe3-1,30,183.22
1898,898,f9c10c74-8,5,214.72
1899,899,136578f7-6,20,119.95
1900,900,706a6f3e-9,30,30.93
1901,901,581fab2b-a,0,94.83
1902,902,c7008243-5,30,219.25
1903,903,4efe9fdd-5,50,124.93
1904,904,e4e13f0f-d,50,125.16
1905,905,a6212e2e-a,15,280.98
1906,906,a28d5119-1,5,358.21
1907,907,78ba3547-b,5,321.01
1908,908,8243d88e-e,10,46.94
1909,909,8f3a5380-9,30,66.93
1910,910,04284bd4-a,20,124.78
1911,911,6d626cf9-1,15,15.78
1912,912,66f17216-a,15,22.83
1913,913,8264844a-e,30,141.64
1914,914,ad1f054b-2,15,223.74
1915,915,3d5fe14e-1,15,253.97
1916,916,27fb556a-3,0,457.07
1917,917,38362f6f-1,0,442.46
1918,918,35f1c343-b,50,127.91
1919,919,100f5bd6-3,0,32.89
1920,920,e23f5984-b,10,226.69
1921,921,85edc59a-c,15,102.58
1922,922,625ff553-e,10,27.19
1923,923,c3fe6a0a-3,5,233.86
1924,924,c1fa2667-b,10,296.87
1925,925,d565ad1e-7,0,437.06
1926,926,7e5f9dad-d,5,193.8
1927,927,91e98516-d,20,165.95
1928,928,1d206f3c-3,25,347.7
1929,929,769c6a76-6,25,269.27
1930,930,9b6c0128-f,15,327
1931,931,d570140f-e,25,223.51
1932,932,c8170aaa-e,10,360.76
1933,933,3cd49ea6-1,50,232.35
1934,934,fb711bf3-4,15,13.69
1935,935,135f9af5-5,30,339.32
1936,936,43e4b99f-6,5,347.06
1937,937,317d65ec-f,0,176.01
1938,938,b44206d3-1,50,232.44
1939,939,f9677a24-6,10,361.62
1940,940,0614e833-2,15,179.32
1941,941,3c8d5057-5,20,54.03
1942,942,624d50b3-3,5,30.14
1943,943,76d8a34e-b,20,238.61
1944,944,1f2ee9a2-5,20,198.29
1945,945,03f4ca3b-8,30,253.98
1946,946,e8f069f8-6,50,238.32
1947,947,d3a6af1a-7,5,368.96
1948,948,19c52cc9-5,15,286.73
1949,949,f0767145-7,50,247.07
1950,950,101ade60-3,30,319.16
1951,951,cb17280c-0,0,221.53
1952,952,9885fa19-4,20,369.25
1953,953,d31d0123-a,20,134.87
1954,954,4cca89d4-4,5,458.6
1955,955,b3d1ba0f-3,30,140.65
1956,956,875caa36-1,0,18.84
1957,957,eb873293-1,15,93.41
1958,958,5b444a16-4,0,98.61
1959,959,4.46E+03,10,413.65
1960,960,e9dd6729-5,10,25.75
1961,961,82cc06cc-0,20,303.08
1962,962,fbe1f8ba-0,5,74.93
1963,963,c070b4b6-1,15,308.54
1964,964,6341d191-8,25,148.78
1965,965,87e5625f-c,5,448.08
1966,966,25a9c188-a,30,48.08
1967,967,8adaa913-f,10,260.85
1968,968,46a92f74-2,25,257.57
1969,969,37d88ca0-0,5,186.52
1970,970,c7378104-f,30,128.13
1971,971,49ed6d0d-8,20,145.82
1972,972,46500eae-c,15,280.45
1973,973,d701275e-9,50,25.32
1974,974,584a7808-7,30,28.43
1975,975,79a38003-0,30,51.23
1976,976,868c12ec-1,25,105.63
1977,977,4d8fc1fb-3,15,391.14
1978,978,272d1c1e-d,15,211.4
1979,979,bf98ce15-f,10,30.49
1980,980,a2f4cd32-3,20,371.24
1981,981,1ff851f4-7,30,126.13
1982,982,605fd5fe-7,10,296.8
1983,983,7150ff17-b,30,235.23
1984,984,df7cd075-2,5,90.31
1985,985,b46bc60c-b,30,66.48
1986,986,eb885daf-7,5,420.85
1987,987,22ed0aa6-5,15,195.58
1988,988,d6276dee-6,0,65.75
1989,989,6dc8bf66-f,25,87.29
1990,990,e4426847-7,50,157.58
1991,991,bcdaa92b-c,25,99.85
1992,992,63132048-a,10,150.66
1993,993,77363464-a,25,32.61
1994,994,5e26e41d-1,5,13.81
1995,995,7d7d6526-3,25,226.56
1996,996,7d1006e3-7,5,450.91
1997,997,f4dc1f9e-3,15,421.85
1998,998,97a50e99-a,50,198.65
1999,999,3d3bc42d-c,50,142.13
2000,1000,a7ddfd45-9,50,73.11
2001,1001,2c2faf85-a,20,107.53
2002,1002,7efcfbc1-8,50,138.97
2003,1003,505d5a39-d,30,122.67
2004,1004,89fe8404-d,15,10.32
2005,1005,e2a6302f-9,30,233.67
2006,1006,dc1f1f13-f,30,87.75
2007,1007,89ddf5fd-7,15,93.42
2008,1008,c979e542-7,30,331.74
2009,1009,2166f519-9,50,147.18
2010,1010,fd8c870e-2,10,414.61
2011,1011,e94d9977-3,10,326.66
2012,1012,19f3b34c-3,5,90.53
2013,1013,c4910d2d-c,0,259.1
2014,1014,45f9b126-8,30,143.77
2015,1015,7b2b5520-9,10,333.11
2016,1016,ab136d2e-f,15,83.05
2017,1017,eedfbf75-6,50,153.01
2018,1018,5697bb51-3,20,58.2
2019,1019,2ee16cb9-f,20,149.01
2020,1020,22332c97-1,50,8.35
2021,1021,c2a9a44a-4,50,95.58
2022,1022,47f7d81c-2,25,174.41
2023,1023,04a731ad-f,15,199.43
2024,1024,106c929a-7,20,25.38
2025,1025,fb8256e8-a,0,159.29
2026,1026,805daac9-0,50,15.34
2027,1027,1b911467-9,10,257.25
2028,1028,92ff2301-c,15,264.92
2029,1029,c968f734-c,5,264.04
2030,1030,a952cd60-a,20,294.74
2031,1031,58473eef-4,15,322.34
2032,1032,45f6a7d5-8,25,198.95
2033,1033,21341a74-3,5,350.6
2034,1034,ed14558a-7,20,394.96
2035,1035,9ffd92ed-4,10,449.69
2036,1036,1878cf5a-b,15,27.01
2037,1037,78fc8fe3-6,25,108.82
2038,1038,025cebdc-b,25,122.45
2039,1039,186cf076-b,20,178.95
2040,1040,0c602c0e-d,0,417.94
2041,1041,4395c151-c,30,189.53
2042,1042,4bf67e4a-1,50,248.76
2043,1043,a2fdbbd6-3,5,331.16
2044,1044,c4f7e6b0-9,10,326.25
2045,1045,4d57ddaa-d,30,288.12
2046,1046,4a9db56e-b,30,144.77
2047,1047,8cc9674f-9,0,161.64
2048,1048,881ea42d-0,20,21.78
2049,1049,d12bfdfa-c,5,295.24
2050,1050,fab11646-d,5,215.82
2051,1051,1524eaed-7,15,326.1
2052,1052,87409d7f-6,10,137.71
2053,1053,12dec9d2-a,30,141.81
2054,1054,a5f0b72c-e,15,395.18
2055,1055,00cabebb-5,5,229.44
2056,1056,dc52dd90-9,30,107.48
2057,1057,9cc7d475-d,50,26.18
2058,1058,ccaace6c-b,20,66.78
2059,1059,353a3dfb-c,50,28.27
2060,1060,ed3c487d-3,25,150.73
2061,1061,6088e242-d,10,412.27
2062,1062,54459852-1,20,227.4
2063,1063,44399f1d-0,15,280.19
2064,1064,adeb9832-4,5,387.06
2065,1065,52de41ab-1,5,134.1
2066,1066,ab11e8cb-a,20,233.43
2067,1067,65461fd8-0,50,105.58
2068,1068,af0a95ad-9,20,369.33
2069,1069,7b13c22d-e,20,57.06
2070,1070,9f3985c8-e,15,177.24
2071,1071,654d10d0-a,25,188.6
2072,1072,cb073c91-8,50,124.78
2073,1073,9d539845-5,30,229.32
2074,1074,6c517e1f-0,50,39.56
2075,1075,6e5bd6db-0,20,335.46
2076,1076,f8863647-9,15,412.56
2077,1077,5771604f-4,20,305.1
2078,1078,40efd882-7,10,39.57
2079,1079,a4d41da0-b,25,14.12
2080,1080,1f1d87d4-7,10,367.12
2081,1081,66140a6e-1,50,121
2082,1082,7b67e89b-6,30,199.42
2083,1083,7df8467d-8,20,221.91
2084,1084,8a92200f-7,0,93.6
2085,1085,9818c76a-8,0,300.06
2086,1086,73871064-1,5,32.64
2087,1087,5be37573-b,25,193.8
2088,1088,ca06715c-d,5,329.77
2089,1089,c92b0f0c-c,25,360.6
2090,1090,9bb22a8b-a,20,73.62
2091,1091,3d7c2710-7,5,324.74
2092,1092,207d5b1e-8,30,248.26
2093,1093,f0074454-3,25,331.38
2094,1094,4ad3c592-c,5,457.77
2095,1095,c3265e2a-f,10,343.96
2096,1096,80b52540-7,30,112.71
2097,1097,fd1ec13c-d,0,477.48
2098,1098,b9bf1e92-b,25,225.88
2099,1099,7e635ae5-c,30,299.66
2100,1100,e876784d-7,30,182.46
2101,1101,791be972-6,0,126.22
2102,1102,b99c3aa9-c,25,11.28
2103,1103,b14ddad9-e,20,379.24
2104,1104,650cfb0b-7,30,183.11
2105,1105,4800e623-9,30,338.89
2106,1106,88556210-7,10,65.92
2107,1107,28a53034-3,20,273.86
2108,1108,e960a759-3,20,55.71
2109,1109,263982c9-a,5,387.11
2110,1110,4a32c0a0-8,20,79.59
2111,1111,aff7f14b-0,30,231.42
2112,1112,11fb33c7-a,5,86.23
2113,1113,1990cfc9-5,10,117.12
2114,1114,e20f0e47-6,30,309.34
2115,1115,fc294888-f,0,256.51
2116,1116,289544ad-2,20,313.63
2117,1117,5a4c2797-7,0,496.82
2118,1118,76639c92-e,25,154.82
2119,1119,872b8abe-f,5,264.49
2120,1120,a90e4600-6,25,165.92
2121,1121,01f61e5d-d,5,240.64
2122,1122,3f220d8a-4,50,42.68
2123,1123,a0a861a7-0,20,97.77
2124,1124,7e13033b-9,50,20.01
2125,1125,b843f1a2-3,15,410.2
2126,1126,22c19343-0,50,171.85
2127,1127,58a12720-9,5,387.35
2128,1128,02c35efa-3,10,247.11
2129,1129,9824cc72-0,20,144.94
2130,1130,36a204de-b,30,210.85
2131,1131,80b28ec1-1,0,378.97
2132,1132,f0dc391c-b,15,247.83
2133,1133,8dfa80a9-a,50,187.41
2134,1134,b720ce22-f,20,228.76
2135,1135,563623c6-f,25,231.76
2136,1136,09144443-b,50,249.98
2137,1137,17cc8844-e,50,188.09
2138,1138,fc077491-6,10,170.1
2139,1139,0d2ea5a2-6,20,376.98
2140,1140,c2e06025-6,15,92.55
2141,1141,bc80dadc-b,0,176.92
2142,1142,e695e227-e,25,129.53
2143,1143,deec827a-3,5,383.07
2144,1144,a6a347dd-a,10,201.65
2145,1145,9f0098a7-5,0,458.94
2146,1146,a6189391-d,0,186.09
2147,1147,34d122bf-5,20,75.22
2148,1148,7b4233d2-d,5,169.77
2149,1149,bc8165dc-d,10,124.48
2150,1150,f12eee5a-c,15,52.38
2151,1151,475d4cf1-c,0,493.04
2152,1152,a3b21d1b-b,15,79.29
2153,1153,70b6b201-4,15,390.57
2154,1154,7dd40ade-e,15,209.13
2155,1155,48231ccc-5,0,172.66
2156,1156,4b41a5fc-3,20,186.56
2157,1157,2787e47c-9,30,213.35
2158,1158,143dd678-7,0,124.42
2159,1159,82b5be1c-d,10,24.44
2160,1160,66d84c63-e,0,420.22
2161,1161,7b826100-c,30,131.4
2162,1162,8f17be1c-d,50,181.78
2163,1163,2db00657-3,50,128.49
2164,1164,ff777544-d,10,350.73
2165,1165,5be07323-d,30,169.49
2166,1166,7c691a42-9,5,394.25
2167,1167,6ed3d2f3-3,10,184.84
2168,1168,a72d9534-6,0,402.37
2169,1169,94d72c63-f,0,130.6
2170,1170,f5925221-d,15,340.87
2171,1171,d6f32dd8-f,30,263.25
2172,1172,264cc6f2-b,50,180.9
2173,1173,796274f4-9,25,358.13
2174,1174,baf6af3a-2,50,104.55
2175,1175,54768b80-4,15,312.27
2176,1176,77b44571-a,20,39.99
2177,1177,98991933-6,5,211.97
2178,1178,a315c8f4-1,10,433.59
2179,1179,71e34e7e-d,10,300.02
2180,1180,4b0a0467-d,20,368.74
2181,1181,ab545833-e,50,99.42
2182,1182,6c180001-8,20,268.07
2183,1183,60305bf5-b,50,205.21
2184,1184,d3dc4ba6-3,50,196.91
2185,1185,e2c3e03c-f,30,279.13
2186,1186,87109b74-d,15,387.12
2187,1187,ed1adb23-e,20,281.85
2188,1188,f163326a-e,30,116.64
2189,1189,4c7cdc78-5,5,344.44
2190,1190,0ca0aa41-4,25,72.55
2191,1191,c5cc3ef2-7,50,210.16
2192,1192,a57ea4d6-b,25,42.08
2193,1193,545a2eb9-d,15,297.36
2194,1194,3636152c-4,15,304.56
2195,1195,b75f0c2c-f,15,307.37
2196,1196,dce8b779-7,5,427.96
2197,1197,5b6f25c3-7,15,280.76
2198,1198,63ae55e3-c,15,129.07
2199,1199,81a22f1c-4,0,276.74
2200,1200,4583a4bf-b,15,293.62
2201,1201,510084a8-1,15,331.47
2202,1202,22eb5551-c,5,15.37
2203,1203,94f6ab2a-a,30,158.85
2204,1204,9fbcb30e-3,10,104.49
2205,1205,2a410eda-f,50,108.48
2206,1206,d0a161db-1,5,31.59
2207,1207,25ef6419-9,0,181.56
2208,1208,6f11ccc4-8,0,350.58
2209,1209,5524ed33-7,50,111.06
2210,1210,b278799f-b,15,378.63
2211,1211,4ba7e11d-7,25,336.82
2212,1212,f99b8f8a-c,0,206.19
2213,1213,c8d049e0-d,5,18.57
2214,1214,44002de8-0,0,211.62
2215,1215,e77e1af7-5,50,76.12
2216,1216,81dfd444-c,0,222.36
2217,1217,5f4bc204-f,25,71.94
2218,1218,1e2f69da-1,0,335.09
2219,1219,7bf2973a-6,20,193
2220,1220,52599214-3,25,92.93
2221,1221,c9dde1e5-4,15,144.58
2222,1222,946ec3fd-e,10,11.02
2223,1223,0be9c57e-b,10,446.66
2224,1224,aaba4dcc-7,50,107.39
2225,1225,0169a3ab-a,5,430.96
2226,1226,73014b58-9,25,47.98
2227,1227,d885509a-e,20,274.68
2228,1228,808ca9d1-8,20,37.34
2229,1229,1dacee5b-e,10,242.15
2230,1230,60dec6bb-a,15,124.02
2231,1231,dcae4939-5,0,300.96
2232,1232,dbee7a4d-d,10,75.3
2233,1233,037ddfe3-9,50,245.72
2234,1234,84be7a5a-2,20,349.16
2235,1235,81899877-0,5,169.01
2236,1236,c89c4459-0,20,42.95
2237,1237,feeeabdc-c,10,161.6
2238,1238,c3c887cb-a,15,296.06
2239,1239,1af0660f-c,0,301.91
2240,1240,5e6ccb0a-7,15,193.02
2241,1241,18cc36c2-2,50,165.26
2242,1242,306ad08a-7,25,214.85
2243,1243,db0c8025-6,10,117.54
2244,1244,9ca7c504-6,15,395.63
2245,1245,69bcf5e6-c,20,94.19
2246,1246,de178a79-4,50,132.84
2247,1247,835c8ffe-7,0,95.18
2248,1248,14272c92-f,5,96.33
2249,1249,6af45722-8,25,232.22
2250,1250,9229ec2c-a,50,73.8
2251,1251,74c0aea6-2,25,58.23
2252,1252,26a7d768-2,20,325.7
2253,1253,1f8f04df-b,10,155.99
2254,1254,cab96b83-5,20,268.69
2255,1255,774ad254-3,10,99.47
2256,1256,1b7806c8-8,15,255.51
2257,1257,d5175f47-8,15,265.86
2258,1258,d9c29578-e,30,349.94
2259,1259,cd65d18d-a,20,136.25
2260,1260,49723911-b,25,58.58
2261,1261,e124f0dc-9,15,259.54
2262,1262,c2819460-a,15,362.77
2263,1263,3ebedb00-4,25,281.8
2264,1264,6610b307-5,25,122.9
2265,1265,d7790ef9-1,10,183.58
2266,1266,44fb96a5-a,15,123.51
2267,1267,647df5b4-8,30,154.81
2268,1268,a73807ae-d,0,256.42
2269,1269,6406a187-e,0,431.38
2270,1270,134467bd-1,0,345.75
2271,1271,08c3ba2b-2,30,67.68
2272,1272,81312f44-7,5,416.1
2273,1273,641eeb23-2,0,272.29
2274,1274,57d4489b-e,5,79.89
2275,1275,e61eaba4-4,0,432.25
2276,1276,351120fc-3,50,89.81
2277,1277,d65d0c73-0,15,257.51
2278,1278,d1f197aa-d,10,310.87
2279,1279,650935e7-9,25,125.72
2280,1280,f965f3ef-d,20,349.54
2281,1281,184903ed-3,10,152.03
2282,1282,d0f527a9-b,25,31.61
2283,1283,085249b5-7,30,125.24
2284,1284,1c05ddd2-1,15,274.34
2285,1285,2b0c246f-9,30,86.29
2286,1286,631e9a74-1,5,343.23
2287,1287,c96f4099-4,10,247.88
2288,1288,43c1eda4-5,50,160.96
2289,1289,2b2b723a-0,30,204.48
2290,1290,abcdf90c-4,50,222.25
2291,1291,78a16480-d,50,91.06
2292,1292,5a098fec-d,20,330.17
2293,1293,d3fd1a35-2,25,176.46
2294,1294,441abad4-6,5,294.4
2295,1295,2b2d1b01-d,5,310.72
2296,1296,0a406fe0-9,0,459.22
2297,1297,568ad177-d,0,323
2298,1298,68fb956a-8,15,144.87
2299,1299,d64ddbd5-c,30,248.14
2300,1300,2bdb1ae5-9,30,194.02
2301,1301,02895d3a-7,20,135.75
2302,1302,c6be69d5-3,20,167.35
2303,1303,0e1d89b5-2,15,219.96
2304,1304,3be497cb-0,0,480.49
2305,1305,4eaba910-8,20,372.76
2306,1306,7bfbfd94-7,20,156.64
2307,1307,099b46cb-1,0,100.78
2308,1308,a9b57c56-1,0,31.79
2309,1309,36f6022c-6,30,345.47
2310,1310,10fcf229-3,50,95.15
2311,1311,de5e986e-7,50,11.38
2312,1312,26b61a09-1,15,261.71
2313,1313,1d3bb5fd-9,0,150.05
2314,1314,0b938bcf-d,10,312.94
2315,1315,8d5bccd1-3,0,136.24
2316,1316,6a9e51ec-b,10,131.82
2317,1317,25458e74-d,20,359.05
2318,1318,b33afedd-a,30,200.28
2319,1319,cf11150e-3,50,154.19
2320,1320,84c9273b-5,5,272.15
2321,1321,d986c065-8,0,350.59
2322,1322,2c14c5cd-a,0,254.32
2323,1323,18df8182-6,0,297.32
2324,1324,ec20f7ba-1,25,164.61
2325,1325,f367ee26-d,30,94.16
2326,1326,4d872e66-a,10,30.66
2327,1327,0b9b177e-a,25,254.41
2328,1328,63799771-c,15,284.83
2329,1329,fb8a4697-5,10,304.2
2330,1330,3b188e25-6,20,278.65
2331,1331,d68623f3-f,30,250.53
2332,1332,5e4309df-9,15,22.98
2333,1333,cb932ccc-5,0,465.64
2334,1334,e594132a-a,25,312.66
2335,1335,a0b69e5a-5,50,85.48
2336,1336,db38b528-1,50,230.09
2337,1337,e75ab5dd-f,15,278.28
2338,1338,cae07d8a-c,10,406.21
2339,1339,0de2edaa-c,5,282.17
2340,1340,ba2c4d0b-b,10,323.53
2341,1341,d1ea2388-0,10,94.91
2342,1342,9964a78a-f,30,21.32
2343,1343,1bd34f46-f,25,185.82
2344,1344,5ade36b9-a,30,182.57
2345,1345,b83f2b71-b,5,20.34
2346,1346,06b65d09-0,30,18.99
2347,1347,036f2fe1-2,15,259.13
2348,1348,74744f71-4,0,69.37
2349,1349,89625cd3-1,20,40.74
2350,1350,ae8d3eae-6,5,320.7
2351,1351,210baeee-c,10,227.39
2352,1352,840db3df-5,50,200.04
2353,1353,36e9439c-e,50,160.34
2354,1354,ad73b872-2,5,405.93
2355,1355,83292e34-7,5,376.92
2356,1356,86a55194-0,20,49.1
2357,1357,ab4ed7ce-a,15,170.48
2358,1358,aaefb8df-e,20,366.15
2359,1359,f07e1c4a-e,0,56.97
2360,1360,99c19952-1,15,245.88
2361,1361,093ae015-8,0,365.26
2362,1362,081c5408-8,50,22.07
2363,1363,6f9c6a73-0,5,31.07
2364,1364,2c6437d5-0,25,167.28
2365,1365,8d8504b9-2,10,230.98
2366,1366,1943f09a-4,10,74.23
2367,1367,8961518f-6,25,370.37
2368,1368,1bb48f49-2,5,408.97
2369,1369,ad3dd065-0,20,9.68
2370,1370,23e94b32-e,0,474.41
2371,1371,9412f332-b,15,206.99
2372,1372,d1db315e-8,20,315.86
2373,1373,cb403165-3,0,175.86
2374,1374,4068c6cc-f,20,190.22
2375,1375,759b4aed-d,5,136.05
2376,1376,f8103189-a,20,178.12
2377,1377,26b7a7e9-d,0,348.18
2378,1378,e66a4d85-4,0,152.52
2379,1379,79a3bbca-d,30,313.78
2380,1380,0c60ae4e-f,10,413.3
2381,1381,16aa4a41-3,10,388.9
2382,1382,e53da9e7-5,10,288.88
2383,1383,1d60b62b-e,10,94.02
2384,1384,13d2a56c-7,30,174.58
2385,1385,16d121ec-a,25,29.27
2386,1386,b80cc9c3-a,15,157.7
2387,1387,f7e0f6f0-f,15,394.02
2388,1388,efd11390-1,25,207.79
2389,1389,19603713-f,20,127.22
2390,1390,7c2e02c5-f,25,40.27
2391,1391,e359b315-2,5,332.94
2392,1392,42fdf304-9,5,340.71
2393,1393,9d0e8539-f,30,23.66
2394,1394,f0095bdf-b,10,169.92
2395,1395,c0ecbccc-e,15,151.94
2396,1396,10c04914-7,0,185.17
2397,1397,5d4c0577-0,0,417.51
2398,1398,58aa2a00-6,50,203.79
2399,1399,575b7120-d,20,184.11
2400,1400,e3135ee0-b,30,144.94
2401,1401,dcce0ed9-3,15,141.69
2402,1402,2e82b12b-e,15,405.05
2403,1403,9083dac4-8,0,420.41
2404,1404,a9b75daf-4,5,388.45
2405,1405,9b2eb9f8-b,0,311.9
2406,1406,a604afd7-c,30,112.08
2407,1407,98bb0634-3,15,85.54
2408,1408,4c5d05af-4,5,75.16
2409,1409,10f9fb68-2,25,86.42
2410,1410,b8265a41-6,10,190.87
2411,1411,3ad00ebe-5,15,22.06
2412,1412,61a89e00-6,0,336.87
2413,1413,5c344e7e-8,50,21.73
2414,1414,fdb8a7f4-c,20,148.42
